X,Y,OBJECTID,DATE,LATITUDE,LONGITUDE,CD1____KM_,CD2____KM_,CD3____KM_,CD4____KM_,WD1__G_KM_,WD2__G_KM_,WD3__G_KM_,WD4__G_KM_,SEA_STATE_,SOURCE,INFO,CD4
7.14000000039977,42.2500000001999,1208,19/08/2008,42.25,7.14,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.19000000029985,42.2799999996004,1209,19/08/2008,42.28,7.19,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.23000000039974,42.3,1210,19/08/2008,42.3,7.23,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.29000000009995,42.3400000001999,1211,19/08/2008,42.34,7.29,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.34,42.3699999996003,1212,19/08/2008,42.37,7.34,0,0,0,3.93,0,0,0,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.38999999990011,42.3999999999001,1213,19/08/2008,42.4,7.39,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.42000000019988,42.4200000003997,1214,19/08/2008,42.42,7.42,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.44999999960032,42.4700000002998,1215,19/08/2008,42.47,7.45,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.47000000009996,42.5200000001999,1216,19/08/2008,42.52,7.47,0,0,0,5.89,0,0,0,58.8,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.47999999990014,42.5600000002998,1217,19/08/2008,42.56,7.48,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.48999999970027,42.6000000003997,1218,19/08/2008,42.6,7.49,0,0,0,7.86,0,0,0,78.4,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.44999999960032,42.6399999996003,1219,19/08/2008,42.64,7.45,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.43,42.6399999996003,1220,19/08/2008,42.64,7.43,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.38999999990011,42.6799999997003,1221,19/08/2008,42.68,7.39,0,0,0,11.79,0,0,0,117.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
7.34,42.71,1222,19/08/2008,42.71,7.34,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.29000000009995,42.7400000002998,1223,19/08/2008,42.74,7.29,0,0,0,9.82,0,0,0,214,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
7.24000000019987,42.7800000003998,1224,19/08/2008,42.78,7.24,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.19000000029985,42.8099999998002,1225,19/08/2008,42.81,7.19,0,0,0,11.79,0,0,0,117.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
7.1500000001999,42.8499999999001,1226,19/08/2008,42.85,7.15,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.02000000009997,42.9099999996003,1227,19/08/2008,42.91,7.02,0,0,0,0,0,0,0,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.97000000019989,42.9399999999001,1228,19/08/2008,42.94,6.97,0,0,0,7.86,0,0,0,78.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
6.98,42.9700000001999,1229,19/08/2008,42.97,6.98,0,0,0,1.96,0,0,0,19.6,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.1500000001999,43.4799999999001,1230,21/08/2008,43.48,7.15,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.20000000009998,43.4499999996004,1231,21/08/2008,43.45,7.2,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.25,43.43,1232,21/08/2008,43.43,7.25,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.34999999980022,43.3999999997003,1233,21/08/2008,43.4,7.35,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.3700000002998,43.38,1234,21/08/2008,43.38,7.37,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.3999999997003,43.34,1235,21/08/2008,43.34,7.4,0,0,0,1.96,0,0,0,135.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.41000000039975,43.3300000001999,1236,21/08/2008,43.33,7.41,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.44999999960032,43.2900000000999,1237,21/08/2008,43.29,7.45,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.47999999990014,43.2599999998002,1238,21/08/2008,43.26,7.48,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.47999999990014,43.2599999998002,1239,21/08/2008,43.26,7.48,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.43,43.2400000001999,1240,21/08/2008,43.24,7.43,0,0,0,9.82,0,0,0,254.8,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
7.3300000001999,43.2300000003997,1241,21/08/2008,43.23,7.33,0,0,0,0,0,0,0,0,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.25999999980019,43.2199999997003,1242,21/08/2008,43.22,7.26,0,0,0,7.86,0,0,0,194.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.25,43.1799999996003,1243,21/08/2008,43.18,7.25,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.24000000019987,43.16,1244,21/08/2008,43.16,7.24,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.25,43.1299999997002,1245,21/08/2008,43.13,7.25,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.25,43.1299999997002,1246,21/08/2008,43.13,7.25,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.23000000039974,43.1299999997002,1247,21/08/2008,43.13,7.23,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.07,43.1000000002998,1248,21/08/2008,43.1,7.07,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.02000000009997,43.0899999996004,1249,21/08/2008,43.09,7.02,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.97000000019989,42.9999999996003,1250,22/08/2008,43,6.97,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.93000000009999,42.98,1251,22/08/2008,42.98,6.93,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.66999999990014,42.8300000002998,1252,22/08/2008,42.83,6.67,0,0,0,5.89,0,0,0,58.8,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.38000000029984,42.9600000003997,1253,14/10/2008,42.96,6.38,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.42000000039974,42.9200000002998,1254,14/10/2008,42.92,6.42,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.47000000029982,42.8800000001999,1255,14/10/2008,42.88,6.47,0,0,0,1.96,0,0,0,176.4,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.51000000039977,42.84,1256,14/10/2008,42.84,6.51,0,0,0,9.82,0,0,0,254.8,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
6.54999999960035,42.8,1257,14/10/2008,42.8,6.55,0,0,0,11.79,0,0,0,117.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
6.57999999990011,42.7800000003998,1258,14/10/2008,42.78,6.58,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.62,42.7400000002998,1259,14/10/2008,42.74,6.62,0,0,0,5.89,0,0,0,58.8,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
6.66999999990014,42.7000000001999,1260,14/10/2008,42.7,6.67,0,0,0,1.96,0,0,0,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.71,42.66,1261,14/10/2008,42.66,6.71,0,0,0,3.93,0,0,0,39.2,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.75000000009999,42.6100000001999,1262,14/10/2008,42.61,6.75,0,0,0,3.93,0,0,0,39.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.79000000019988,42.57,1263,14/10/2008,42.57,6.79,0,0,0,13.75,0,0,0,137.2,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,13.75
6.84000000009996,42.53,1264,14/10/2008,42.53,6.84,0,0,0,1.96,0,0,0,19.6,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.24000000019987,42.4499999998002,1265,14/10/2008,42.45,7.24,0,0,0,0,0,0,0,0,15,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.28000000029982,42.4899999999001,1266,14/10/2008,42.49,7.28,0,0,0,0,0,0,0,0,15,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.16,42.7800000003998,1267,15/10/2008,42.78,7.16,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.1500000001999,42.8300000002998,1268,15/10/2008,42.83,7.15,0,0,0,13.75,0,0,0,137.2,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,13.75
7.1500000001999,42.8800000001999,1269,15/10/2008,42.88,7.15,0,0,0,7.86,0,0,0,78.4,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.11,42.8999999998002,1270,15/10/2008,42.9,7.11,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.11,42.9499999997002,1271,15/10/2008,42.95,7.11,0,0,0,13.75,0,0,0,294,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,13.75
7.11999999990013,42.9999999996003,1272,15/10/2008,43,7.12,0,0,0,11.79,0,0,0,738.52,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
7.12999999970026,43.0500000003997,1273,15/10/2008,43.05,7.13,0,0,0,7.86,0,0,0,102.9,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
7.12999999970026,43.1000000002998,1274,15/10/2008,43.1,7.13,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.16999999980021,43.1299999997002,1275,15/10/2008,43.13,7.17,0,0,0,3.93,0,0,0,155.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.23000000039974,43.16,1276,15/10/2008,43.16,7.23,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.30999999970027,43.1799999996003,1277,15/10/2008,43.18,7.31,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.35999999960035,43.2099999999001,1278,15/10/2008,43.21,7.36,0,0,0,11.79,0,0,0,117.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,11.79
7.41000000039975,43.25,1279,15/10/2008,43.25,7.41,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.46000000029983,43.2800000002998,1280,15/10/2008,43.28,7.46,0,0,0,3.93,0,0,0,271.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.50000000039972,43.3099999997003,1281,15/10/2008,43.31,7.5,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.51000000019991,43.3200000003998,1282,15/10/2008,43.32,7.51,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.46000000029983,43.3499999998002,1283,15/10/2008,43.35,7.46,0,0,0,5.89,0,0,0,174.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.3999999997003,43.38,1284,15/10/2008,43.38,7.4,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.34999999980022,43.4200000001999,1285,15/10/2008,43.42,7.35,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.29999999990014,43.4600000002998,1286,15/10/2008,43.46,7.3,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.25,43.5000000003998,1287,15/10/2008,43.5,7.25,0,0,0,9.82,0,0,0,254.8,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
7.2099999999001,43.5299999998002,1288,15/10/2008,43.53,7.21,0,0,0,9.82,0,0,0,98,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,9.82
7.2099999999001,43.2800000002998,1289,9/9/2008,43.28,7.21,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.26999999960037,43.2599999998002,1290,9/9/2008,43.26,7.27,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.30999999970027,43.2300000003997,1291,9/9/2008,43.23,7.31,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.32000000039977,43.2099999999001,1292,9/9/2008,43.21,7.32,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.34999999980022,43.1699999998002,1293,9/9/2008,43.17,7.35,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.3700000002998,43.1400000003998,1294,9/9/2008,43.14,7.37,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.3999999997003,43.1000000002998,1295,9/9/2008,43.1,7.4,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.43,43.0500000003997,1296,9/9/2008,43.05,7.43,0,0,0,1.96,0,0,0,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.44999999960032,43.0399999997003,1297,9/9/2008,43.04,7.45,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.47999999990014,42.9899999998002,1298,9/9/2008,42.99,7.48,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.51000000019991,42.9399999999001,1299,9/9/2008,42.94,7.51,0,0,0,0,0,0,0,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.51999999980018,42.5100000003998,1300,10/9/2008,42.51,8.52,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.54000000029981,42.5499999996003,1301,10/9/2008,42.55,8.54,0,0,0,1.96,0,0,0,135.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
8.55999999990013,42.6000000003997,1302,10/9/2008,42.6,8.56,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.59000000019989,42.6299999998002,1303,10/9/2008,42.63,8.59,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.61999999960034,42.66,1304,10/9/2008,42.66,8.62,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
8.65999999970029,42.6900000003998,1305,10/9/2008,42.69,8.66,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.65999999970029,42.7299999996003,1306,10/9/2008,42.73,8.66,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.65999999970029,42.7800000003998,1307,10/9/2008,42.78,8.66,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.40000000039976,43.11,1308,10/9/2008,43.11,8.4,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.36000000029981,43.1299999997002,1309,10/9/2008,43.13,8.36,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.28999999990015,43.1699999998002,1310,11/9/2008,43.17,8.29,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.33,43.1500000001999,1311,11/9/2008,43.15,8.33,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.32000000019991,43.1500000001999,1312,11/9/2008,43.15,8.32,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.28000000009996,43.11,1313,11/9/2008,43.11,8.28,0,0,0,1.96,0,0,0,292.4,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
8.2499999998002,43.0799999998002,1314,11/9/2008,43.08,8.25,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.24,43.0799999998002,1315,11/9/2008,43.08,8.24,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.19999999990011,43.0500000003997,1316,11/9/2008,43.05,8.2,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.15999999980022,43.0100000002998,1317,11/9/2008,43.01,8.16,0,0,0,1.96,0,0,0,19.6,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
8.10999999990014,42.98,1318,11/9/2008,42.98,8.11,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.05000000019987,42.9899999998002,1319,11/9/2008,42.99,8.05,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
8.04000000039974,42.9899999998002,1320,11/9/2008,42.99,8.04,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.97,43.02,1321,11/9/2008,43.02,7.97,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.84999999970029,43.07,1322,11/9/2008,43.07,7.85,0,0,0,0,0,0,0,0,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.80999999960034,43.0899999996004,1323,11/9/2008,43.09,7.81,0,0,0,0,0,0,0,0,3,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.75999999970026,43.1000000002998,1324,11/9/2008,43.1,7.76,0,0,0,1.96,0,0,0,19.6,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.69000000019992,43.11,1325,11/9/2008,43.11,7.69,0,0,0,5.89,0,0,0,271.3,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,5.89
7.64000000029984,43.11,1326,11/9/2008,43.11,7.64,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.65000000009996,43.1299999997002,1327,11/9/2008,43.13,7.65,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.59000000039975,43.1299999997002,1328,11/9/2008,43.13,7.59,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.52999999980022,43.1199999999001,1329,11/9/2008,43.12,7.53,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.47000000009996,43.1199999999001,1330,11/9/2008,43.12,7.47,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.78000000039975,42.8599999997003,1331,16/09/2008,42.86,6.78,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.81999999960033,42.8800000001999,1332,16/09/2008,42.88,6.82,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.85999999970028,42.8999999998002,1333,16/09/2008,42.9,6.86,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.89999999980017,42.9200000002998,1334,16/09/2008,42.92,6.9,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.93999999990012,42.9399999999001,1335,16/09/2008,42.94,6.94,0,0,0,3.93,0,0,0,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.9899999998002,42.9600000003997,1336,16/09/2008,42.96,6.99,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.0299999999001,42.98,1337,16/09/2008,42.98,7.03,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.03999999970028,42.9899999998002,1338,16/09/2008,42.99,7.04,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.06000000019992,43.02,1339,16/09/2008,43.02,7.06,0,0,0,0,0,0,0,313.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.07999999980018,43.07,1340,16/09/2008,43.07,7.08,0,0,0,1.96,0,0,0,19.6,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
7.10000000029981,43.1000000002998,1341,16/09/2008,43.1,7.1,0,0,0,3.93,0,0,0,39.2,1.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.08999999960037,43.1299999997002,1342,16/09/2008,43.13,7.09,0,0,0,0,0,0,0,0,0.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.11999999990013,43.1699999998002,1343,16/09/2008,43.17,7.12,0,0,0,3.93,0,0,0,39.2,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
7.1500000001999,43.1900000002998,1344,16/09/2008,43.19,7.15,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
7.17999999960034,43.2300000003997,1345,16/09/2008,43.23,7.18,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.83000000029983,42.8700000003997,1346,17/09/2008,42.87,6.83,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.76999999970025,42.8599999997003,1347,17/09/2008,42.86,6.77,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.70000000019991,42.84,1348,17/09/2008,42.84,6.7,0,0,0,1.96,0,0,0,19.6,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.65000000029983,42.8300000002998,1349,17/09/2008,42.83,6.65,0,0,0,7.86,0,0,0,351.2,0,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,7.86
6.61000000019988,42.8300000002998,1350,17/09/2008,42.83,6.61,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.54999999960035,42.8199999996003,1351,17/09/2008,42.82,6.55,0,0,0,0,0,0,0,156.8,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.48999999990014,42.8,1352,17/09/2008,42.8,6.49,0,0,0,3.93,0,0,0,39.2,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,3.93
6.47000000029982,42.8099999998002,1353,17/09/2008,42.81,6.47,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.40999999970029,42.7900000001999,1354,17/09/2008,42.79,6.41,0,0,0,0,0,0,0,0,2.5,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.35,42.7699999997003,1355,17/09/2008,42.77,6.35,0,0,0,1.96,0,0,0,19.6,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.35,42.7199999998002,1356,17/09/2008,42.72,6.35,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.29000000029981,42.7199999998002,1357,17/09/2008,42.72,6.29,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.22999999970028,42.7199999998002,1358,17/09/2008,42.72,6.23,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.24000000039973,42.71,1359,17/09/2008,42.71,6.24,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.24000000039973,42.71,1360,17/09/2008,42.71,6.24,0,0,0,0,0,0,0,0,2,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.21000000009997,42.6699999999001,1361,17/09/2008,42.67,6.21,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.18999999960033,42.62,1362,17/09/2008,42.62,6.19,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.17,42.5799999999001,1363,17/09/2008,42.58,6.17,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
6.15000000039976,42.53,1364,17/09/2008,42.53,6.15,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.12999999990012,42.4899999999001,1365,17/09/2008,42.49,6.13,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.06000000039973,42.5100000003998,1366,18/09/2008,42.51,6.06,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
6.00999999960032,42.5200000001999,1367,18/09/2008,42.52,6.01,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.9599999997003,42.53,1368,18/09/2008,42.53,5.96,0,0,0,0,0,0,0,0,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,0
5.9,42.5499999996003,1369,18/09/2008,42.55,5.9,0,0,0,1.96,0,0,0,19.6,1,F.Galgani,Macroplastic observations MED-2008-raw data-ifremer,1.96
